dataset,it,size,implementation,step,t,clusters
subsample_it_4_size_12000,4,12000,jl,FindVariableFeatures,0.494685073,17
subsample_it_4_size_12000,4,12000,jl,ScaleData,0.048381446,17
subsample_it_4_size_12000,4,12000,jl,RunPCA,5.259611555,17
subsample_it_4_size_12000,4,12000,jl,FindNeighbors,0.376454983,17
subsample_it_4_size_12000,4,12000,jl,FindClusters,1.798017359,17
subsample_it_4_size_12000,4,12000,jl,RunUMAP,31.255202692,17
subsample_it_4_size_12000,4,12000,jl,FindAllMarkers,13.073183897,17
subsample_it_4_size_12000,4,12000,jl32,CreateSeuratObject,1.014770451,19
subsample_it_4_size_12000,4,12000,jl32,NormalizeData,0.55851584,19
subsample_it_4_size_12000,4,12000,jl32,FindVariableFeatures,0.75828462,19
subsample_it_4_size_12000,4,12000,jl32,ScaleData,0.037564703,19
subsample_it_4_size_12000,4,12000,jl32,RunPCA,3.407519118,19
subsample_it_4_size_12000,4,12000,jl32,FindNeighbors,0.359694134,19
subsample_it_4_size_12000,4,12000,jl32,FindClusters,1.562330244,19
subsample_it_4_size_12000,4,12000,jl32,RunUMAP,29.250015191,19
subsample_it_4_size_12000,4,12000,jl32,FindAllMarkers,15.587826734,19
subsample_it_4_size_12000,4,12000,py,CreateSeuratObject,0.824539991,14
subsample_it_4_size_12000,4,12000,py,NormalizeData,0.591345142,14
subsample_it_4_size_12000,4,12000,py,FindVariableFeatures,2.399693094,14
subsample_it_4_size_12000,4,12000,py,ScaleData,0.304869484,14
subsample_it_4_size_12000,4,12000,py,RunPCA,2.285532402,14
subsample_it_4_size_12000,4,12000,py,FindNeighbors,2.369823602,14
subsample_it_4_size_12000,4,12000,py,FindClusters,1.027670369,14
subsample_it_4_size_12000,4,12000,py,RunUMAP,32.731614234,14
subsample_it_4_size_12000,4,12000,py,FindAllMarkers,179.966074979,14
subsample_it_4_size_12000,4,12000,jl32_opt,CreateSeuratObject,1.437504604,18
subsample_it_4_size_12000,4,12000,jl32_opt,NormalizeData,0.524144142,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindVariableFeatures,0.510631605,18
subsample_it_4_size_12000,4,12000,jl32_opt,ScaleData,0.035407683,18
subsample_it_4_size_12000,4,12000,jl32_opt,RunPCA,1.256364026,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindNeighbors,0.33776469,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindClusters,1.514069428,18
subsample_it_4_size_12000,4,12000,jl32_opt,RunUMAP,19.756969374,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindAllMarkers,3.345307457,18
subsample_it_4_size_12000,4,12000,jl_opt,CreateSeuratObject,1.682933441,17
subsample_it_4_size_12000,4,12000,jl_opt,NormalizeData,0.623024939,17
subsample_it_4_size_12000,4,12000,jl_opt,FindVariableFeatures,0.460277643,17
subsample_it_4_size_12000,4,12000,jl_opt,ScaleData,0.046092964,17
subsample_it_4_size_12000,4,12000,jl_opt,RunPCA,1.479399549,17
subsample_it_4_size_12000,4,12000,jl_opt,FindNeighbors,0.388149738,17
subsample_it_4_size_12000,4,12000,jl_opt,FindClusters,1.633980539,17
subsample_it_4_size_12000,4,12000,jl_opt,RunUMAP,21.168601099,17
subsample_it_4_size_12000,4,12000,jl_opt,FindAllMarkers,1.588311324,17
subsample_it_4_size_125000,4,125000,R,CreateSeuratObject,33.865323467,26
subsample_it_4_size_125000,4,125000,R,NormalizeData,10.545056531,26
subsample_it_4_size_125000,4,125000,R,FindVariableFeatures,49.889658831,26
subsample_it_4_size_125000,4,125000,R,ScaleData,10.646122292,26
subsample_it_4_size_125000,4,125000,R,RunPCA,128.779167256,26
subsample_it_4_size_125000,4,125000,R,FindNeighbors,40.088699284,26
subsample_it_4_size_125000,4,125000,R,FindClusters,83.061917247,26
subsample_it_4_size_125000,4,125000,R,RunUMAP,270.134752003,26
subsample_it_4_size_125000,4,125000,R,FindAllMarkers,16161.717796126,26
subsample_it_4_size_125000,4,125000,jl,CreateSeuratObject,6.024275667,24
subsample_it_4_size_125000,4,125000,jl,NormalizeData,5.07613708,24
subsample_it_4_size_125000,4,125000,jl,FindVariableFeatures,3.995380342,24
subsample_it_4_size_125000,4,125000,jl,ScaleData,0.902578381,24
subsample_it_4_size_125000,4,125000,jl,RunPCA,133.555311816,24
subsample_it_4_size_125000,4,125000,jl,FindNeighbors,6.203558137,24
subsample_it_4_size_125000,4,125000,jl,FindClusters,76.140505018,24
subsample_it_4_size_125000,4,125000,jl,RunUMAP,350.945887942,24
subsample_it_4_size_125000,4,125000,jl,FindAllMarkers,166.000261524,24
subsample_it_4_size_125000,4,125000,jl32,CreateSeuratObject,10.141629496,23
subsample_it_4_size_125000,4,125000,jl32,NormalizeData,5.813485441,23
subsample_it_4_size_125000,4,125000,jl32,FindVariableFeatures,3.594169163,23
subsample_it_4_size_125000,4,125000,jl32,ScaleData,1.000075843,23
subsample_it_4_size_125000,4,125000,jl32,RunPCA,61.25066573,23
subsample_it_4_size_125000,4,125000,jl32,FindNeighbors,4.694108603,23
subsample_it_4_size_125000,4,125000,jl32,FindClusters,59.597832699,23
subsample_it_4_size_125000,4,125000,jl32,RunUMAP,320.817377492,23
subsample_it_4_size_125000,4,125000,jl32,FindAllMarkers,145.825268427,23
subsample_it_4_size_125000,4,125000,py,CreateSeuratObject,8.938134618,19
subsample_it_4_size_125000,4,125000,py,NormalizeData,6.307058826,19
subsample_it_4_size_125000,4,125000,py,FindVariableFeatures,25.74488112,19
subsample_it_4_size_125000,4,125000,py,ScaleData,3.423990933,19
subsample_it_4_size_125000,4,125000,py,RunPCA,35.115525909,19
subsample_it_4_size_125000,4,125000,py,FindNeighbors,19.301559446,19
subsample_it_4_size_125000,4,125000,py,FindClusters,28.86832593,19
subsample_it_4_size_125000,4,125000,py,RunUMAP,392.290591106,19
subsample_it_4_size_125000,4,125000,py,FindAllMarkers,2504.356512832,19
subsample_it_4_size_125000,4,125000,jl32_opt,CreateSeuratObject,10.00610824,25
subsample_it_4_size_125000,4,125000,jl32_opt,NormalizeData,5.803115968,25
subsample_it_4_size_125000,4,125000,jl32_opt,FindVariableFeatures,3.651678988,25
subsample_it_4_size_125000,4,125000,jl32_opt,ScaleData,0.845048583,25
subsample_it_4_size_125000,4,125000,jl32_opt,RunPCA,17.187628768,25
subsample_it_4_size_125000,4,125000,jl32_opt,FindNeighbors,5.004104123,25
subsample_it_4_size_125000,4,125000,jl32_opt,FindClusters,67.865823045,25
subsample_it_4_size_125000,4,125000,jl32_opt,RunUMAP,221.318787032,25
subsample_it_4_size_125000,4,125000,jl32_opt,FindAllMarkers,53.210439106,25
subsample_it_4_size_125000,4,125000,jl_opt,CreateSeuratObject,9.677905181,25
subsample_it_4_size_125000,4,125000,jl_opt,NormalizeData,6.86271325,25
subsample_it_4_size_125000,4,125000,jl_opt,FindVariableFeatures,3.635355629,25
subsample_it_4_size_125000,4,125000,jl_opt,ScaleData,1.004021391,25
subsample_it_4_size_125000,4,125000,jl_opt,RunPCA,20.696173124,25
subsample_it_4_size_125000,4,125000,jl_opt,FindNeighbors,5.721687671,25
subsample_it_4_size_125000,4,125000,jl_opt,FindClusters,69.475495665,25
subsample_it_4_size_125000,4,125000,jl_opt,RunUMAP,239.980570835,25
subsample_it_4_size_125000,4,125000,jl_opt,FindAllMarkers,52.405859426,25
subsample_it_4_size_25000,4,25000,R,CreateSeuratObject,6.49992584,21
subsample_it_4_size_25000,4,25000,R,NormalizeData,1.998892934,21
subsample_it_4_size_25000,4,25000,R,FindVariableFeatures,10.192152341,21
subsample_it_4_size_25000,4,25000,R,ScaleData,2.090622344,21
subsample_it_4_size_25000,4,25000,R,RunPCA,26.621456812,21
subsample_it_4_size_25000,4,25000,R,FindNeighbors,6.623781998,21
subsample_it_4_size_25000,4,25000,R,FindClusters,4.904177356,21
subsample_it_4_size_25000,4,25000,R,RunUMAP,47.516968444,21
subsample_it_4_size_25000,4,25000,R,FindAllMarkers,808.12870938,21
subsample_it_4_size_25000,4,25000,jl,CreateSeuratObject,1.092358209,21
subsample_it_4_size_25000,4,25000,jl,NormalizeData,1.245318011,21
subsample_it_4_size_25000,4,25000,jl,FindVariableFeatures,0.804111131,21
subsample_it_4_size_25000,4,25000,jl,ScaleData,0.092270007,21
subsample_it_4_size_25000,4,25000,jl,RunPCA,22.922022466,21
subsample_it_4_size_25000,4,25000,jl,FindNeighbors,1.031758266,21
subsample_it_4_size_25000,4,25000,jl,FindClusters,6.409537025,21
subsample_it_4_size_25000,4,25000,jl,RunUMAP,66.787233472,21
subsample_it_4_size_25000,4,25000,jl,FindAllMarkers,32.636154698,21
subsample_it_4_size_25000,4,25000,jl32,CreateSeuratObject,3.04511405,21
subsample_it_4_size_25000,4,25000,jl32,NormalizeData,1.155248829,21
subsample_it_4_size_25000,4,25000,jl32,FindVariableFeatures,1.001943604,21
subsample_it_4_size_25000,4,25000,jl32,ScaleData,0.069372902,21
subsample_it_4_size_25000,4,25000,jl32,RunPCA,10.466258505,21
subsample_it_4_size_25000,4,25000,jl32,FindNeighbors,0.649478557,21
subsample_it_4_size_25000,4,25000,jl32,FindClusters,5.235722168,21
subsample_it_4_size_25000,4,25000,jl32,RunUMAP,62.138658842,21
subsample_it_4_size_25000,4,25000,jl32,FindAllMarkers,34.114420174,21
subsample_it_4_size_25000,4,25000,py,CreateSeuratObject,2.036293722,14
subsample_it_4_size_25000,4,25000,py,NormalizeData,1.30015027,14
subsample_it_4_size_25000,4,25000,py,FindVariableFeatures,6.678392141,14
subsample_it_4_size_25000,4,25000,py,ScaleData,0.758519813,14
subsample_it_4_size_25000,4,25000,py,RunPCA,7.361808489,14
subsample_it_4_size_25000,4,25000,py,FindNeighbors,37.205006124,14
subsample_it_4_size_25000,4,25000,py,FindClusters,3.406094016,14
subsample_it_4_size_25000,4,25000,py,RunUMAP,79.490950902,14
subsample_it_4_size_25000,4,25000,py,FindAllMarkers,405.76096602,14
subsample_it_4_size_25000,4,25000,jl32_opt,CreateSeuratObject,2.712750335,21
subsample_it_4_size_25000,4,25000,jl32_opt,NormalizeData,1.201618279,21
subsample_it_4_size_25000,4,25000,jl32_opt,FindVariableFeatures,0.764427106,21
subsample_it_4_size_25000,4,25000,jl32_opt,ScaleData,0.101919276,21
subsample_it_4_size_25000,4,25000,jl32_opt,RunPCA,2.694358444,21
subsample_it_4_size_25000,4,25000,jl32_opt,FindNeighbors,0.704660026,21
subsample_it_4_size_25000,4,25000,jl32_opt,FindClusters,4.198551506,21
subsample_it_4_size_25000,4,25000,jl32_opt,RunUMAP,42.00292834,21
subsample_it_4_size_25000,4,25000,jl32_opt,FindAllMarkers,4.247447547,21
subsample_it_4_size_25000,4,25000,jl_opt,CreateSeuratObject,4.412284925,21
subsample_it_4_size_25000,4,25000,jl_opt,NormalizeData,1.345329943,21
subsample_it_4_size_25000,4,25000,jl_opt,FindVariableFeatures,0.852557338,21
subsample_it_4_size_25000,4,25000,jl_opt,ScaleData,0.1227991,21
subsample_it_4_size_25000,4,25000,jl_opt,RunPCA,3.456844146,21
subsample_it_4_size_25000,4,25000,jl_opt,FindNeighbors,0.759638426,21
subsample_it_4_size_25000,4,25000,jl_opt,FindClusters,5.666070292,21
subsample_it_4_size_25000,4,25000,jl_opt,RunUMAP,45.220114359,21
subsample_it_4_size_25000,4,25000,jl_opt,FindAllMarkers,11.427657441,21
subsample_it_4_size_250000,4,250000,R,CreateSeuratObject,83.460963595,28
subsample_it_4_size_250000,4,250000,R,NormalizeData,30.129441311,28
subsample_it_4_size_250000,4,250000,R,FindVariableFeatures,105.782430578,28
subsample_it_4_size_250000,4,250000,R,ScaleData,24.112183389,28
subsample_it_4_size_250000,4,250000,R,RunPCA,319.432144383,28
subsample_it_4_size_250000,4,250000,R,FindNeighbors,86.685966645,28
subsample_it_4_size_250000,4,250000,R,FindClusters,246.768966113,28
subsample_it_4_size_250000,4,250000,R,RunUMAP,578.316387729,28
subsample_it_4_size_250000,4,250000,R,FindAllMarkers,36410.433766284,28
subsample_it_4_size_250000,4,250000,jl,CreateSeuratObject,13.183100822,27
subsample_it_4_size_250000,4,250000,jl,NormalizeData,11.672276783,27
subsample_it_4_size_250000,4,250000,jl,FindVariableFeatures,7.102289379,27
subsample_it_4_size_250000,4,250000,jl,ScaleData,1.34784458,27
subsample_it_4_size_250000,4,250000,jl,RunPCA,251.235542831,27
subsample_it_4_size_250000,4,250000,jl,FindNeighbors,14.895048376,27
subsample_it_4_size_250000,4,250000,jl,FindClusters,185.721550761,27
subsample_it_4_size_250000,4,250000,jl,RunUMAP,750.441631107,27
subsample_it_4_size_250000,4,250000,jl,FindAllMarkers,354.643594654,27
subsample_it_4_size_250000,4,250000,jl32,CreateSeuratObject,19.064064969,24
subsample_it_4_size_250000,4,250000,jl32,NormalizeData,11.681810118,24
subsample_it_4_size_250000,4,250000,jl32,FindVariableFeatures,6.826009769,24
subsample_it_4_size_250000,4,250000,jl32,ScaleData,1.741954817,24
subsample_it_4_size_250000,4,250000,jl32,RunPCA,145.791665138,24
subsample_it_4_size_250000,4,250000,jl32,FindNeighbors,12.664811121,24
subsample_it_4_size_250000,4,250000,jl32,FindClusters,152.459669796,24
subsample_it_4_size_250000,4,250000,jl32,RunUMAP,670.524561695,24
subsample_it_4_size_250000,4,250000,jl32,FindAllMarkers,348.997115378,24
subsample_it_4_size_250000,4,250000,py,CreateSeuratObject,17.670281298,19
subsample_it_4_size_250000,4,250000,py,NormalizeData,12.577104262,19
subsample_it_4_size_250000,4,250000,py,FindVariableFeatures,54.817820254,19
subsample_it_4_size_250000,4,250000,py,ScaleData,6.704208934,19
subsample_it_4_size_250000,4,250000,py,RunPCA,71.460007036,19
subsample_it_4_size_250000,4,250000,py,FindNeighbors,36.259299992,19
subsample_it_4_size_250000,4,250000,py,FindClusters,131.034145441,19
subsample_it_4_size_250000,4,250000,py,RunUMAP,799.008576751,19
subsample_it_4_size_250000,4,250000,py,FindAllMarkers,5231.89984745,19
subsample_it_4_size_250000,4,250000,jl32_opt,CreateSeuratObject,19.664388378,24
subsample_it_4_size_250000,4,250000,jl32_opt,NormalizeData,11.887206231,24
subsample_it_4_size_250000,4,250000,jl32_opt,FindVariableFeatures,6.683658952,24
subsample_it_4_size_250000,4,250000,jl32_opt,ScaleData,1.370285435,24
subsample_it_4_size_250000,4,250000,jl32_opt,RunPCA,32.414991945,24
subsample_it_4_size_250000,4,250000,jl32_opt,FindNeighbors,12.894972209,24
subsample_it_4_size_250000,4,250000,jl32_opt,FindClusters,197.789427239,24
subsample_it_4_size_250000,4,250000,jl32_opt,RunUMAP,469.39932385,24
subsample_it_4_size_250000,4,250000,jl32_opt,FindAllMarkers,80.580663455,24
subsample_it_4_size_250000,4,250000,jl_opt,CreateSeuratObject,19.981244763,26
subsample_it_4_size_250000,4,250000,jl_opt,NormalizeData,14.089114438,26
subsample_it_4_size_250000,4,250000,jl_opt,FindVariableFeatures,6.709606672,26
subsample_it_4_size_250000,4,250000,jl_opt,ScaleData,1.808644663,26
subsample_it_4_size_250000,4,250000,jl_opt,RunPCA,51.458420443,26
subsample_it_4_size_250000,4,250000,jl_opt,FindNeighbors,15.269904685,26
subsample_it_4_size_250000,4,250000,jl_opt,FindClusters,210.690008507,26
subsample_it_4_size_250000,4,250000,jl_opt,RunUMAP,512.075977428,26
subsample_it_4_size_250000,4,250000,jl_opt,FindAllMarkers,91.727155125,26
subsample_it_4_size_3000,4,3000,R,CreateSeuratObject,0.713045195,13
subsample_it_4_size_3000,4,3000,R,NormalizeData,0.260476058,13
subsample_it_4_size_3000,4,3000,R,FindVariableFeatures,1.47616535,13
subsample_it_4_size_3000,4,3000,R,ScaleData,0.29944705,13
subsample_it_4_size_3000,4,3000,R,RunPCA,2.542817048,13
subsample_it_4_size_3000,4,3000,R,FindNeighbors,0.671898835,13
subsample_it_4_size_3000,4,3000,R,FindClusters,0.311582461,13
subsample_it_4_size_3000,4,3000,R,RunUMAP,12.025474328,13
subsample_it_4_size_3000,4,3000,R,FindAllMarkers,55.222936928,13
subsample_it_4_size_3000,4,3000,jl,CreateSeuratObject,0.130672693,13
subsample_it_4_size_3000,4,3000,jl,NormalizeData,0.107306513,13
subsample_it_4_size_3000,4,3000,jl,FindVariableFeatures,0.263722814,13
subsample_it_4_size_3000,4,3000,jl,ScaleData,0.014613211,13
subsample_it_4_size_3000,4,3000,jl,RunPCA,1.833683019,13
subsample_it_4_size_3000,4,3000,jl,FindNeighbors,0.08101542,13
subsample_it_4_size_3000,4,3000,jl,FindClusters,0.245163756,13
subsample_it_4_size_3000,4,3000,jl,RunUMAP,7.747844957,13
subsample_it_4_size_3000,4,3000,jl,FindAllMarkers,2.241965286,13
subsample_it_4_size_3000,4,3000,jl32,CreateSeuratObject,0.503473464,13
subsample_it_4_size_3000,4,3000,jl32,NormalizeData,0.100329247,13
subsample_it_4_size_3000,4,3000,jl32,FindVariableFeatures,0.263354067,13
subsample_it_4_size_3000,4,3000,jl32,ScaleData,0.014063262,13
subsample_it_4_size_3000,4,3000,jl32,RunPCA,1.001951342,13
subsample_it_4_size_3000,4,3000,jl32,FindNeighbors,0.068063005,13
subsample_it_4_size_3000,4,3000,jl32,FindClusters,0.246410942,13
subsample_it_4_size_3000,4,3000,jl32,RunUMAP,7.229030292,13
subsample_it_4_size_3000,4,3000,jl32,FindAllMarkers,2.553385537,13
subsample_it_4_size_3000,4,3000,py,CreateSeuratObject,0.165921404,9
subsample_it_4_size_3000,4,3000,py,NormalizeData,0.127478453,9
subsample_it_4_size_3000,4,3000,py,FindVariableFeatures,0.515787259,9
subsample_it_4_size_3000,4,3000,py,ScaleData,0.059062214,9
subsample_it_4_size_3000,4,3000,py,RunPCA,0.581502036,9
subsample_it_4_size_3000,4,3000,py,FindNeighbors,0.325483512,9
subsample_it_4_size_3000,4,3000,py,FindClusters,0.215702628,9
subsample_it_4_size_3000,4,3000,py,RunUMAP,12.046985867,9
subsample_it_4_size_3000,4,3000,py,FindAllMarkers,27.403063905,9
subsample_it_4_size_3000,4,3000,jl32_opt,CreateSeuratObject,0.179757935,13
subsample_it_4_size_3000,4,3000,jl32_opt,NormalizeData,0.126631384,13
subsample_it_4_size_3000,4,3000,jl32_opt,FindVariableFeatures,0.285527116,13
subsample_it_4_size_3000,4,3000,jl32_opt,ScaleData,0.01055921,13
subsample_it_4_size_3000,4,3000,jl32_opt,RunPCA,0.542821385,13
subsample_it_4_size_3000,4,3000,jl32_opt,FindNeighbors,0.060494375,13
subsample_it_4_size_3000,4,3000,jl32_opt,FindClusters,0.231994478,13
subsample_it_4_size_3000,4,3000,jl32_opt,RunUMAP,13.49176587,13
subsample_it_4_size_3000,4,3000,jl32_opt,FindAllMarkers,0.338587097,13
subsample_it_4_size_3000,4,3000,jl_opt,CreateSeuratObject,0.133265456,13
subsample_it_4_size_3000,4,3000,jl_opt,NormalizeData,0.160485414,13
subsample_it_4_size_3000,4,3000,jl_opt,FindVariableFeatures,0.29032237,13
subsample_it_4_size_3000,4,3000,jl_opt,ScaleData,0.013924643,13
subsample_it_4_size_3000,4,3000,jl_opt,RunPCA,0.957910987,13
subsample_it_4_size_3000,4,3000,jl_opt,FindNeighbors,0.06778322,13
subsample_it_4_size_3000,4,3000,jl_opt,FindClusters,0.251923369,13
subsample_it_4_size_3000,4,3000,jl_opt,RunUMAP,12.68594478,13
subsample_it_4_size_3000,4,3000,jl_opt,FindAllMarkers,0.332828041,13
subsample_it_4_size_50000,4,50000,R,CreateSeuratObject,13.434185437,24
subsample_it_4_size_50000,4,50000,R,NormalizeData,4.110357227,24
subsample_it_4_size_50000,4,50000,R,FindVariableFeatures,21.464096558,24
subsample_it_4_size_50000,4,50000,R,ScaleData,4.358880139,24
subsample_it_4_size_50000,4,50000,R,RunPCA,55.275491276,24
subsample_it_4_size_50000,4,50000,R,FindNeighbors,14.51837637,24
subsample_it_4_size_50000,4,50000,R,FindClusters,15.7216397,24
subsample_it_4_size_50000,4,50000,R,RunUMAP,100.467622437,24
subsample_it_4_size_50000,4,50000,R,FindAllMarkers,5947.082406232,24
subsample_it_4_size_50000,4,50000,jl,CreateSeuratObject,2.167356093,24
subsample_it_4_size_50000,4,50000,jl,NormalizeData,2.297079301,24
subsample_it_4_size_50000,4,50000,jl,FindVariableFeatures,1.362066527,24
subsample_it_4_size_50000,4,50000,jl,ScaleData,0.188869325,24
subsample_it_4_size_50000,4,50000,jl,RunPCA,45.345616462,24
subsample_it_4_size_50000,4,50000,jl,FindNeighbors,2.011751473,24
subsample_it_4_size_50000,4,50000,jl,FindClusters,25.214334123,24
subsample_it_4_size_50000,4,50000,jl,RunUMAP,136.887432922,24
subsample_it_4_size_50000,4,50000,jl,FindAllMarkers,71.458752103,24
subsample_it_4_size_50000,4,50000,jl32,CreateSeuratObject,4.927286464,22
subsample_it_4_size_50000,4,50000,jl32,NormalizeData,2.35095727,22
subsample_it_4_size_50000,4,50000,jl32,FindVariableFeatures,1.643505733,22
subsample_it_4_size_50000,4,50000,jl32,ScaleData,0.147775987,22
subsample_it_4_size_50000,4,50000,jl32,RunPCA,26.625372349,22
subsample_it_4_size_50000,4,50000,jl32,FindNeighbors,1.437437218,22
subsample_it_4_size_50000,4,50000,jl32,FindClusters,14.86260568,22
subsample_it_4_size_50000,4,50000,jl32,RunUMAP,126.06122137,22
subsample_it_4_size_50000,4,50000,jl32,FindAllMarkers,65.978606349,22
subsample_it_4_size_50000,4,50000,py,CreateSeuratObject,3.521220433,18
subsample_it_4_size_50000,4,50000,py,NormalizeData,2.471558779,18
subsample_it_4_size_50000,4,50000,py,FindVariableFeatures,10.136130555,18
subsample_it_4_size_50000,4,50000,py,ScaleData,1.354181904,18
