dataset,it,size,implementation,step,t,clusters
subsample_it_2_size_500000,2,500000,py,CreateSeuratObject,35.10313709,21
subsample_it_2_size_500000,2,500000,py,NormalizeData,25.035298569,21
subsample_it_2_size_500000,2,500000,py,FindVariableFeatures,149.445258004,21
subsample_it_2_size_500000,2,500000,py,ScaleData,13.380983852,21
subsample_it_2_size_500000,2,500000,py,RunPCA,184.419223481,21
subsample_it_2_size_500000,2,500000,py,FindNeighbors,75.048707958,21
subsample_it_2_size_500000,2,500000,py,FindClusters,384.999530202,21
subsample_it_2_size_500000,2,500000,py,RunUMAP,1680.974014721,21
subsample_it_2_size_500000,2,500000,py,FindAllMarkers,12858.272923163,21
subsample_it_2_size_500000,2,500000,jl32_opt,CreateSeuratObject,36.890287548,30
subsample_it_2_size_500000,2,500000,jl32_opt,NormalizeData,23.428761585,30
subsample_it_2_size_500000,2,500000,jl32_opt,FindVariableFeatures,13.465472077,30
subsample_it_2_size_500000,2,500000,jl32_opt,ScaleData,2.605052959,30
subsample_it_2_size_500000,2,500000,jl32_opt,RunPCA,73.540413214,30
subsample_it_2_size_500000,2,500000,jl32_opt,FindNeighbors,30.068741508,30
subsample_it_2_size_500000,2,500000,jl32_opt,FindClusters,407.193501094,30
subsample_it_2_size_500000,2,500000,jl32_opt,RunUMAP,1016.618926601,30
subsample_it_2_size_500000,2,500000,jl32_opt,FindAllMarkers,196.113277279,30
subsample_it_2_size_500000,2,500000,jl_opt,CreateSeuratObject,37.829496374,28
subsample_it_2_size_500000,2,500000,jl_opt,NormalizeData,27.407316717,28
subsample_it_2_size_500000,2,500000,jl_opt,FindVariableFeatures,12.731542356,28
subsample_it_2_size_500000,2,500000,jl_opt,ScaleData,3.197453456,28
subsample_it_2_size_500000,2,500000,jl_opt,RunPCA,82.160456649,28
subsample_it_2_size_500000,2,500000,jl_opt,FindNeighbors,33.144575745,28
subsample_it_2_size_500000,2,500000,jl_opt,FindClusters,480.101917141,28
subsample_it_2_size_500000,2,500000,jl_opt,RunUMAP,1076.047610238,28
subsample_it_2_size_500000,2,500000,jl_opt,FindAllMarkers,195.258807654,28
subsample_it_2_size_6000,2,6000,R,CreateSeuratObject,2.507973024,14
subsample_it_2_size_6000,2,6000,R,NormalizeData,1.251686509,14
subsample_it_2_size_6000,2,6000,R,FindVariableFeatures,2.559841708,14
subsample_it_2_size_6000,2,6000,R,ScaleData,0.881019309,14
subsample_it_2_size_6000,2,6000,R,RunPCA,4.957701789,14
subsample_it_2_size_6000,2,6000,R,FindNeighbors,1.365472938,14
subsample_it_2_size_6000,2,6000,R,FindClusters,0.627716833,14
subsample_it_2_size_6000,2,6000,R,RunUMAP,22.663535183,14
subsample_it_2_size_6000,2,6000,R,FindAllMarkers,116.855756386,14
subsample_it_2_size_6000,2,6000,jl,CreateSeuratObject,0.426680136,17
subsample_it_2_size_6000,2,6000,jl,NormalizeData,0.304438868,17
subsample_it_2_size_6000,2,6000,jl,FindVariableFeatures,0.36108085,17
subsample_it_2_size_6000,2,6000,jl,ScaleData,0.064825051,17
subsample_it_2_size_6000,2,6000,jl,RunPCA,3.227152168,17
subsample_it_2_size_6000,2,6000,jl,FindNeighbors,0.194675654,17
subsample_it_2_size_6000,2,6000,jl,FindClusters,0.589912501,17
subsample_it_2_size_6000,2,6000,jl,RunUMAP,16.057531834,17
subsample_it_2_size_6000,2,6000,jl,FindAllMarkers,7.381892433,17
subsample_it_2_size_6000,2,6000,jl32,CreateSeuratObject,0.331217909,14
subsample_it_2_size_6000,2,6000,jl32,NormalizeData,0.254492892,14
subsample_it_2_size_6000,2,6000,jl32,FindVariableFeatures,0.305035826,14
subsample_it_2_size_6000,2,6000,jl32,ScaleData,0.019965711,14
subsample_it_2_size_6000,2,6000,jl32,RunPCA,1.724531647,14
subsample_it_2_size_6000,2,6000,jl32,FindNeighbors,0.151279249,14
subsample_it_2_size_6000,2,6000,jl32,FindClusters,0.610207725,14
subsample_it_2_size_6000,2,6000,jl32,RunUMAP,14.368444097,14
subsample_it_2_size_6000,2,6000,jl32,FindAllMarkers,5.496737037,14
subsample_it_2_size_6000,2,6000,py,CreateSeuratObject,0.411458632,11
subsample_it_2_size_6000,2,6000,py,NormalizeData,0.293502474,11
subsample_it_2_size_6000,2,6000,py,FindVariableFeatures,1.186237179,11
subsample_it_2_size_6000,2,6000,py,ScaleData,0.11919512,11
subsample_it_2_size_6000,2,6000,py,RunPCA,0.917975169,11
subsample_it_2_size_6000,2,6000,py,FindNeighbors,0.937892841,11
subsample_it_2_size_6000,2,6000,py,FindClusters,0.406587493,11
subsample_it_2_size_6000,2,6000,py,RunUMAP,17.652030258,11
subsample_it_2_size_6000,2,6000,py,FindAllMarkers,69.199094749,11
subsample_it_2_size_6000,2,6000,jl32_opt,CreateSeuratObject,0.392239886,15
subsample_it_2_size_6000,2,6000,jl32_opt,NormalizeData,0.251953135,15
subsample_it_2_size_6000,2,6000,jl32_opt,FindVariableFeatures,0.383052609,15
subsample_it_2_size_6000,2,6000,jl32_opt,ScaleData,0.9048019,15
subsample_it_2_size_6000,2,6000,jl32_opt,RunPCA,0.826948005,15
subsample_it_2_size_6000,2,6000,jl32_opt,FindNeighbors,0.136063549,15
subsample_it_2_size_6000,2,6000,jl32_opt,FindClusters,0.649810477,15
subsample_it_2_size_6000,2,6000,jl32_opt,RunUMAP,23.718513628,15
subsample_it_2_size_6000,2,6000,jl32_opt,FindAllMarkers,0.756779183,15
subsample_it_2_size_6000,2,6000,jl_opt,CreateSeuratObject,0.417195787,15
subsample_it_2_size_6000,2,6000,jl_opt,NormalizeData,0.316174106,15
subsample_it_2_size_6000,2,6000,jl_opt,FindVariableFeatures,0.424887535,15
subsample_it_2_size_6000,2,6000,jl_opt,ScaleData,0.041176745,15
subsample_it_2_size_6000,2,6000,jl_opt,RunPCA,0.927131613,15
subsample_it_2_size_6000,2,6000,jl_opt,FindNeighbors,1.111880526,15
subsample_it_2_size_6000,2,6000,jl_opt,FindClusters,0.65667439,15
subsample_it_2_size_6000,2,6000,jl_opt,RunUMAP,25.317480628,15
subsample_it_2_size_6000,2,6000,jl_opt,FindAllMarkers,0.688957989,15
subsample_it_2_size_75000,2,75000,R,CreateSeuratObject,27.084446566,25
subsample_it_2_size_75000,2,75000,R,NormalizeData,10.199583608,25
subsample_it_2_size_75000,2,75000,R,FindVariableFeatures,30.830540992,25
subsample_it_2_size_75000,2,75000,R,ScaleData,9.485397303,25
subsample_it_2_size_75000,2,75000,R,RunPCA,102.266189204,25
subsample_it_2_size_75000,2,75000,R,FindNeighbors,21.729453497,25
subsample_it_2_size_75000,2,75000,R,FindClusters,35.076554847,25
subsample_it_2_size_75000,2,75000,R,RunUMAP,148.348048243,25
subsample_it_2_size_75000,2,75000,R,FindAllMarkers,9315.685045108,25
subsample_it_2_size_75000,2,75000,jl,CreateSeuratObject,6.060635667,22
subsample_it_2_size_75000,2,75000,jl,NormalizeData,4.213743451,22
subsample_it_2_size_75000,2,75000,jl,FindVariableFeatures,2.240984215,22
subsample_it_2_size_75000,2,75000,jl,ScaleData,0.629389278,22
subsample_it_2_size_75000,2,75000,jl,RunPCA,79.401897453,22
subsample_it_2_size_75000,2,75000,jl,FindNeighbors,3.525040704,22
subsample_it_2_size_75000,2,75000,jl,FindClusters,29.348175995,22
subsample_it_2_size_75000,2,75000,jl,RunUMAP,215.972540546,22
subsample_it_2_size_75000,2,75000,jl,FindAllMarkers,84.420881231,22
subsample_it_2_size_75000,2,75000,jl32,CreateSeuratObject,6.569574266,24
subsample_it_2_size_75000,2,75000,jl32,NormalizeData,3.572987677,24
subsample_it_2_size_75000,2,75000,jl32,FindVariableFeatures,2.504775796,24
subsample_it_2_size_75000,2,75000,jl32,ScaleData,0.627226966,24
subsample_it_2_size_75000,2,75000,jl32,RunPCA,44.241528962,24
subsample_it_2_size_75000,2,75000,jl32,FindNeighbors,2.833088298,24
subsample_it_2_size_75000,2,75000,jl32,FindClusters,29.957013206,24
subsample_it_2_size_75000,2,75000,jl32,RunUMAP,194.239739611,24
subsample_it_2_size_75000,2,75000,jl32,FindAllMarkers,88.740496555,24
subsample_it_2_size_75000,2,75000,py,CreateSeuratObject,5.23983133,17
subsample_it_2_size_75000,2,75000,py,NormalizeData,3.748219877,17
subsample_it_2_size_75000,2,75000,py,FindVariableFeatures,15.156528016,17
subsample_it_2_size_75000,2,75000,py,ScaleData,2.007580211,17
subsample_it_2_size_75000,2,75000,py,RunPCA,21.418268739,17
subsample_it_2_size_75000,2,75000,py,FindNeighbors,11.531318782,17
subsample_it_2_size_75000,2,75000,py,FindClusters,16.314767287,17
subsample_it_2_size_75000,2,75000,py,RunUMAP,229.202694516,17
subsample_it_2_size_75000,2,75000,py,FindAllMarkers,1529.468452201,17
subsample_it_2_size_75000,2,75000,jl32_opt,CreateSeuratObject,6.886743515,23
subsample_it_2_size_75000,2,75000,jl32_opt,NormalizeData,3.477675819,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindVariableFeatures,2.52992437,23
subsample_it_2_size_75000,2,75000,jl32_opt,ScaleData,0.643316409,23
subsample_it_2_size_75000,2,75000,jl32_opt,RunPCA,11.450574097,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindNeighbors,3.352823411,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindClusters,30.287622645,23
subsample_it_2_size_75000,2,75000,jl32_opt,RunUMAP,135.911625493,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindAllMarkers,35.231778615,23
subsample_it_2_size_75000,2,75000,jl_opt,CreateSeuratObject,7.313393833,22
subsample_it_2_size_75000,2,75000,jl_opt,NormalizeData,4.157205255,22
subsample_it_2_size_75000,2,75000,jl_opt,FindVariableFeatures,2.532177573,22
subsample_it_2_size_75000,2,75000,jl_opt,ScaleData,0.739638182,22
subsample_it_2_size_75000,2,75000,jl_opt,RunPCA,13.822813805,22
subsample_it_2_size_75000,2,75000,jl_opt,FindNeighbors,3.439127849,22
subsample_it_2_size_75000,2,75000,jl_opt,FindClusters,36.839817392,22
subsample_it_2_size_75000,2,75000,jl_opt,RunUMAP,146.087685572,22
subsample_it_2_size_75000,2,75000,jl_opt,FindAllMarkers,32.227758898,22
subsample_it_2_size_750000,2,750000,R,CreateSeuratObject,370.834164391,27
subsample_it_2_size_750000,2,750000,R,NormalizeData,146.998770719,27
subsample_it_2_size_750000,2,750000,R,FindVariableFeatures,398.428776685,27
subsample_it_2_size_750000,2,750000,R,ScaleData,115.83400473,27
subsample_it_2_size_750000,2,750000,R,RunPCA,812.982926017,27
subsample_it_2_size_750000,2,750000,R,FindNeighbors,306.559722614,27
subsample_it_2_size_750000,2,750000,R,FindClusters,1540.153263839,27
subsample_it_2_size_750000,2,750000,R,RunUMAP,1818.232974374,27
subsample_it_2_size_750000,2,750000,R,FindAllMarkers,110388.367221018,27
subsample_it_2_size_750000,2,750000,jl,CreateSeuratObject,144.166472603,34
subsample_it_2_size_750000,2,750000,jl,NormalizeData,41.483157306,34
subsample_it_2_size_750000,2,750000,jl,FindVariableFeatures,21.930273268,34
subsample_it_2_size_750000,2,750000,jl,ScaleData,5.170741775,34
subsample_it_2_size_750000,2,750000,jl,RunPCA,776.756901909,34
subsample_it_2_size_750000,2,750000,jl,FindNeighbors,54.28145779,34
subsample_it_2_size_750000,2,750000,jl,FindClusters,768.517936622,34
subsample_it_2_size_750000,2,750000,jl,RunUMAP,1908.138915426,34
subsample_it_2_size_750000,2,750000,jl,FindAllMarkers,1787.129798934,34
subsample_it_2_size_750000,2,750000,jl32,CreateSeuratObject,53.775046107,36
subsample_it_2_size_750000,2,750000,jl32,NormalizeData,34.748311701,36
subsample_it_2_size_750000,2,750000,jl32,FindVariableFeatures,20.648847503,36
subsample_it_2_size_750000,2,750000,jl32,ScaleData,5.221603938,36
subsample_it_2_size_750000,2,750000,jl32,RunPCA,389.338842304,36
subsample_it_2_size_750000,2,750000,jl32,FindNeighbors,45.449034673,36
subsample_it_2_size_750000,2,750000,jl32,FindClusters,780.747583474,36
subsample_it_2_size_750000,2,750000,jl32,RunUMAP,1629.974240712,36
subsample_it_2_size_750000,2,750000,jl32,FindAllMarkers,1483.868391656,36
subsample_it_2_size_750000,2,750000,py,CreateSeuratObject,61.317247563,21
subsample_it_2_size_750000,2,750000,py,NormalizeData,38.410865258,21
subsample_it_2_size_750000,2,750000,py,FindVariableFeatures,357.732195618,21
subsample_it_2_size_750000,2,750000,py,ScaleData,20.49395742,21
subsample_it_2_size_750000,2,750000,py,RunPCA,202.990694952,21
subsample_it_2_size_750000,2,750000,py,FindNeighbors,110.92115467,21
subsample_it_2_size_750000,2,750000,py,FindClusters,1072.622016596,21
subsample_it_2_size_750000,2,750000,py,RunUMAP,2646.238788192,21
subsample_it_2_size_750000,2,750000,py,FindAllMarkers,22617.520904553,21
subsample_it_2_size_750000,2,750000,jl32_opt,CreateSeuratObject,56.643457423,36
subsample_it_2_size_750000,2,750000,jl32_opt,NormalizeData,35.089116404,36
subsample_it_2_size_750000,2,750000,jl32_opt,FindVariableFeatures,18.770531073,36
subsample_it_2_size_750000,2,750000,jl32_opt,ScaleData,4.090345041,36
subsample_it_2_size_750000,2,750000,jl32_opt,RunPCA,114.430076228,36
subsample_it_2_size_750000,2,750000,jl32_opt,FindNeighbors,46.042356714,36
subsample_it_2_size_750000,2,750000,jl32_opt,FindClusters,793.845588787,36
subsample_it_2_size_750000,2,750000,jl32_opt,RunUMAP,1662.632778762,36
subsample_it_2_size_750000,2,750000,jl32_opt,FindAllMarkers,361.153428008,36
subsample_it_2_size_750000,2,750000,jl_opt,CreateSeuratObject,55.67498921,32
subsample_it_2_size_750000,2,750000,jl_opt,NormalizeData,42.673742695,32
subsample_it_2_size_750000,2,750000,jl_opt,FindVariableFeatures,18.877138101,32
subsample_it_2_size_750000,2,750000,jl_opt,ScaleData,5.220595171,32
subsample_it_2_size_750000,2,750000,jl_opt,RunPCA,161.644069869,32
subsample_it_2_size_750000,2,750000,jl_opt,FindNeighbors,53.089088341,32
subsample_it_2_size_750000,2,750000,jl_opt,FindClusters,951.239806413,32
subsample_it_2_size_750000,2,750000,jl_opt,RunUMAP,1730.115316657,32
subsample_it_2_size_750000,2,750000,jl_opt,FindAllMarkers,395.499064144,32
subsample_it_3_size_100000,3,100000,R,CreateSeuratObject,36.289826241,23
subsample_it_3_size_100000,3,100000,R,NormalizeData,15.47100689,23
subsample_it_3_size_100000,3,100000,R,FindVariableFeatures,40.67811479,23
subsample_it_3_size_100000,3,100000,R,ScaleData,12.006472715,23
subsample_it_3_size_100000,3,100000,R,RunPCA,153.74259296,23
subsample_it_3_size_100000,3,100000,R,FindNeighbors,30.811576047,23
subsample_it_3_size_100000,3,100000,R,FindClusters,54.972143167,23
subsample_it_3_size_100000,3,100000,R,RunUMAP,206.123513171,23
subsample_it_3_size_100000,3,100000,R,FindAllMarkers,11856.332289405,23
subsample_it_3_size_100000,3,100000,jl,CreateSeuratObject,7.045210654,24
subsample_it_3_size_100000,3,100000,jl,NormalizeData,5.620613025,24
subsample_it_3_size_100000,3,100000,jl,FindVariableFeatures,3.051126389,24
subsample_it_3_size_100000,3,100000,jl,ScaleData,0.763884049,24
subsample_it_3_size_100000,3,100000,jl,RunPCA,94.072411626,24
subsample_it_3_size_100000,3,100000,jl,FindNeighbors,5.114422387,24
subsample_it_3_size_100000,3,100000,jl,FindClusters,44.771007211,24
subsample_it_3_size_100000,3,100000,jl,RunUMAP,289.830109347,24
subsample_it_3_size_100000,3,100000,jl,FindAllMarkers,128.328778731,24
subsample_it_3_size_100000,3,100000,jl32,CreateSeuratObject,7.921575413,25
subsample_it_3_size_100000,3,100000,jl32,NormalizeData,4.851778715,25
subsample_it_3_size_100000,3,100000,jl32,FindVariableFeatures,6.08912076,25
subsample_it_3_size_100000,3,100000,jl32,ScaleData,1.393807107,25
subsample_it_3_size_100000,3,100000,jl32,RunPCA,61.375662336,25
subsample_it_3_size_100000,3,100000,jl32,FindNeighbors,4.653328662,25
subsample_it_3_size_100000,3,100000,jl32,FindClusters,45.8103099,25
subsample_it_3_size_100000,3,100000,jl32,RunUMAP,263.198129322,25
subsample_it_3_size_100000,3,100000,jl32,FindAllMarkers,154.691906139,25
subsample_it_3_size_100000,3,100000,py,CreateSeuratObject,7.433598725,19
subsample_it_3_size_100000,3,100000,py,NormalizeData,5.118895899,19
subsample_it_3_size_100000,3,100000,py,FindVariableFeatures,21.868484594,19
subsample_it_3_size_100000,3,100000,py,ScaleData,2.679689182,19
subsample_it_3_size_100000,3,100000,py,RunPCA,29.394544595,19
subsample_it_3_size_100000,3,100000,py,FindNeighbors,55.852999591,19
subsample_it_3_size_100000,3,100000,py,FindClusters,31.792319761,19
subsample_it_3_size_100000,3,100000,py,RunUMAP,326.215965595,19
subsample_it_3_size_100000,3,100000,py,FindAllMarkers,2305.311479311,19
subsample_it_3_size_100000,3,100000,jl32_opt,CreateSeuratObject,8.486282392,24
subsample_it_3_size_100000,3,100000,jl32_opt,NormalizeData,4.66146208,24
subsample_it_3_size_100000,3,100000,jl32_opt,FindVariableFeatures,3.146956688,24
subsample_it_3_size_100000,3,100000,jl32_opt,ScaleData,0.756931354,24
subsample_it_3_size_100000,3,100000,jl32_opt,RunPCA,15.513148508,24
subsample_it_3_size_100000,3,100000,jl32_opt,FindNeighbors,4.224751427,24
subsample_it_3_size_100000,3,100000,jl32_opt,FindClusters,49.083019732,24
subsample_it_3_size_100000,3,100000,jl32_opt,RunUMAP,176.875215538,24
subsample_it_3_size_100000,3,100000,jl32_opt,FindAllMarkers,46.118884795,24
subsample_it_3_size_100000,3,100000,jl_opt,CreateSeuratObject,8.356568366,24
subsample_it_3_size_100000,3,100000,jl_opt,NormalizeData,5.536256738,24
subsample_it_3_size_100000,3,100000,jl_opt,FindVariableFeatures,3.135874629,24
subsample_it_3_size_100000,3,100000,jl_opt,ScaleData,0.898479659,24
subsample_it_3_size_100000,3,100000,jl_opt,RunPCA,19.172099808,24
subsample_it_3_size_100000,3,100000,jl_opt,FindNeighbors,4.4105212,24
subsample_it_3_size_100000,3,100000,jl_opt,FindClusters,47.875906801,24
subsample_it_3_size_100000,3,100000,jl_opt,RunUMAP,189.526880789,24
subsample_it_3_size_100000,3,100000,jl_opt,FindAllMarkers,45.552739441,24
subsample_it_3_size_12000,3,12000,R,CreateSeuratObject,4.058905161,17
subsample_it_3_size_12000,3,12000,R,NormalizeData,1.536794176,17
subsample_it_3_size_12000,3,12000,R,FindVariableFeatures,4.424306875,17
subsample_it_3_size_12000,3,12000,R,ScaleData,1.152076697,17
subsample_it_3_size_12000,3,12000,R,RunPCA,13.810023191,17
subsample_it_3_size_12000,3,12000,R,FindNeighbors,3.027701985,17
subsample_it_3_size_12000,3,12000,R,FindClusters,1.828569086,17
subsample_it_3_size_12000,3,12000,R,RunUMAP,22.661365625,17
subsample_it_3_size_12000,3,12000,R,FindAllMarkers,319.657349605,17
subsample_it_3_size_12000,3,12000,jl,CreateSeuratObject,0.721999046,17
subsample_it_3_size_12000,3,12000,jl,NormalizeData,0.432533823,17
subsample_it_3_size_12000,3,12000,jl,FindVariableFeatures,0.5457413,17
subsample_it_3_size_12000,3,12000,jl,ScaleData,0.067109766,17
subsample_it_3_size_12000,3,12000,jl,RunPCA,7.955298035,17
subsample_it_3_size_12000,3,12000,jl,FindNeighbors,0.420105968,17
subsample_it_3_size_12000,3,12000,jl,FindClusters,1.631218034,17
subsample_it_3_size_12000,3,12000,jl,RunUMAP,32.490124484,17
subsample_it_3_size_12000,3,12000,jl,FindAllMarkers,15.207188449,17
subsample_it_3_size_12000,3,12000,jl32,CreateSeuratObject,0.938489096,17
subsample_it_3_size_12000,3,12000,jl32,NormalizeData,0.529103858,17
subsample_it_3_size_12000,3,12000,jl32,FindVariableFeatures,0.507662517,17
subsample_it_3_size_12000,3,12000,jl32,ScaleData,0.200222578,17
subsample_it_3_size_12000,3,12000,jl32,RunPCA,3.554864087,17
subsample_it_3_size_12000,3,12000,jl32,FindNeighbors,0.338413489,17
subsample_it_3_size_12000,3,12000,jl32,FindClusters,1.700808867,17
subsample_it_3_size_12000,3,12000,jl32,RunUMAP,29.241084156,17
subsample_it_3_size_12000,3,12000,jl32,FindAllMarkers,13.073319673,17
subsample_it_3_size_12000,3,12000,py,CreateSeuratObject,0.805591326,14
subsample_it_3_size_12000,3,12000,py,NormalizeData,0.590362497,14
subsample_it_3_size_12000,3,12000,py,FindVariableFeatures,2.385131059,14
subsample_it_3_size_12000,3,12000,py,ScaleData,0.306545738,14
subsample_it_3_size_12000,3,12000,py,RunPCA,2.700210424,14
subsample_it_3_size_12000,3,12000,py,FindNeighbors,1.931278754,14
subsample_it_3_size_12000,3,12000,py,FindClusters,1.473476492,14
subsample_it_3_size_12000,3,12000,py,RunUMAP,33.317887275,14
subsample_it_3_size_12000,3,12000,py,FindAllMarkers,180.091132919,14
subsample_it_3_size_12000,3,12000,jl32_opt,CreateSeuratObject,1.315282813,17
subsample_it_3_size_12000,3,12000,jl32_opt,NormalizeData,0.514320375,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindVariableFeatures,0.5292661,17
subsample_it_3_size_12000,3,12000,jl32_opt,ScaleData,0.038425369,17
subsample_it_3_size_12000,3,12000,jl32_opt,RunPCA,1.493355432,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindNeighbors,0.410177627,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindClusters,1.589200537,17
subsample_it_3_size_12000,3,12000,jl32_opt,RunUMAP,19.951625239,17
